,upper_left_latitude,upper_left_longitude,upper_right_latitude,upper_right_longitude,lower_left_latitude,lower_left_longitude,lower_right_latitude,lower_right_longitude,projection,Area
231,-63.123326,-103.43647800000002,-63.099766,-104.96034599999999,-2.952459,-102.30693500000001,-2.94351,-102.87275799999998,Selenographic,Equatorial
232,-59.436094,-35.46103099999999,-59.438892,-33.798568999999986,-28.360962,-35.19452100000001,-28.363941,-34.279465000000016,Selenographic,Equatorial
233,1.358245,-30.10059000000001,1.34292,-29.439909,29.175601,-30.141238999999985,29.161191,-29.419590000000028,Selenographic,Equatorial
234,61.419412,167.583154,61.414684,169.117955,-28.553698,167.100508,-28.555222,168.014387,Selenographic,Equatorial
235,59.437826,46.793668,59.427053,45.122489,34.528821,46.735096,34.52116,45.64255,Selenographic,Equatorial
236,-1.594021,-158.33717,-1.59576,-157.688754,54.266662,-158.97823,54.267594,-157.878167,Selenographic,Equatorial
237,31.075853,-4.769724999999994,31.071079,-3.885290999999995,12.298022,-4.835472999999979,12.294749,-4.057015999999976,Selenographic,Equatorial
238,-9.953757,-166.356739,-10.031682,-165.3794,-39.89791,-166.614752,-39.968489,-165.379061,Selenographic,Equatorial
239,63.57944,125.074581,63.487789,126.937809,-25.698113,121.848498,-25.877263,122.83437,Selenographic,Equatorial
240,59.214202,146.808142,59.218648,148.08879,28.901001,147.168037,28.903706,147.951484,Selenographic,Equatorial
241,-29.644408,115.655499,-29.652603,116.468983,60.349254,116.627758,60.333291,118.091274,Selenographic,Equatorial
242,43.17859,105.424888,43.168775,106.48075,66.791981,105.450474,66.774372,107.525617,Selenographic,Equatorial
243,-32.816004,-20.55937399999999,-32.815437,-21.377978999999982,-2.642303,-20.672652000000028,-2.641949,-21.310482999999977,Selenographic,Equatorial
244,-30.277912,83.7356,-30.265064,84.649412,-60.238963,84.198083,-60.217291,85.775884,Selenographic,Equatorial
245,-38.322418,-32.71032300000002,-38.325756,-31.663093000000003,-88.982983,-50.907430999999974,-88.96129,-9.309350999999992,Polar,South
246,-74.416998,29.248506,-74.41782,32.008203,-59.614227,-148.69919,-59.615801,-149.965939,Selenographic,Equatorial
247,-74.528458,-14.306729000000018,-74.531313,-11.822536000000014,-59.497246,167.823438,-59.499796,166.661112,Selenographic,Equatorial
248,-72.675781,29.251216,-72.676089,32.020007,-61.116874,-148.588402,-61.11914,-150.062297,Selenographic,Equatorial
249,59.470121,37.673249,59.46949,36.020093,16.233586,37.199121,16.232444,36.244925,Selenographic,Equatorial
250,63.225291,-6.111775000000023,63.236567,-4.357286999999985,31.087514,-5.485552999999982,31.095701,-4.537128999999993,Selenographic,Equatorial
251,59.332814,-5.352448999999979,59.389861,-7.106213000000025,14.368002,-6.361334999999997,14.425917,-7.308767999999986,Selenographic,Equatorial
252,61.801955,150.900088,61.806002,152.29585,29.673573,151.255663,29.676089,152.088823,Selenographic,Equatorial
253,-88.620092,-51.25902100000002,-89.17895,-79.39623799999998,-56.977956,67.367516,-56.995795,68.723914,Polar,South
254,59.179019,-20.02553599999999,59.170622,-18.36830200000003,29.273568,-20.117496000000017,29.268575,-19.132181000000003,Selenographic,Equatorial
255,-10.533749,-45.491179999999986,-10.53425,-46.37686600000001,-55.293216,-45.455423999999994,-55.293188,-46.83495099999999,Selenographic,Equatorial
256,63.409063,-86.98005999999998,63.384503,-89.04042800000002,34.690117,-86.698037,34.672821,-87.85045600000001,Selenographic,Equatorial
257,-69.504648,-130.948492,-70.660612,-58.290595999999994,-58.741156,-117.12105299999999,-59.489786,-70.745657,Selenographic,Equatorial
258,43.166308,146.51549,43.163298,147.60419,66.993194,145.27698,66.997679,147.431151,Selenographic,Equatorial
259,60.975194,-19.954931999999985,60.967074,-18.379232000000002,31.091266,-20.065623000000016,31.086528,-19.161978999999974,Selenographic,Equatorial
260,0.194625,139.971708,0.191632,140.61897,32.266098,139.973764,32.261974,140.829213,Selenographic,Equatorial
261,43.308512,-143.431774,43.311238,-142.499213,67.204919,-144.135007,67.209165,-142.281577,Selenographic,Equatorial
262,-60.202562,-167.710984,-60.21791,-169.090496,-0.465862,-168.804996,-0.472997,-169.403274,Selenographic,Equatorial
263,78.926343,3.756211,78.911412,-0.40819199999998546,63.644149,3.178962,63.637137,1.290737,Selenographic,Equatorial
264,-63.042181,-78.53635100000002,-63.08647,-76.84015900000003,-31.795045,-77.07295800000003,-31.827383,-76.209405,Selenographic,Equatorial
265,-61.511189,-86.07685500000002,-61.487622,-87.427187,-34.448809,-85.42187000000001,-34.436188,-86.12544500000001,Selenographic,Equatorial
266,-85.905599,-93.82284199999998,-86.058343,-104.473357,-60.097377,67.150504,-60.117482,68.631261,Polar,South
267,-30.722178,69.513933,-30.708822,68.78025,-0.480831,70.003706,-0.469688,69.386657,Selenographic,Equatorial
268,-0.507871,-145.860649,-0.508897,-146.707483,-30.406744,-145.999886,-30.406861,-146.911911,Selenographic,Equatorial
269,-1.256342,150.877712,-1.249376,151.507446,28.053996,150.801111,28.064189,151.594479,Selenographic,Equatorial
270,43.422365,-145.63472,43.415437,-144.710128,67.314897,-146.391142,67.308906,-144.54987,Selenographic,Equatorial
271,44.95476,145.468921,44.963388,146.475199,68.418065,144.193869,68.434762,146.244052,Selenographic,Equatorial
272,-59.415942,67.357865,-59.383102,69.108327,-84.651367,71.283637,-84.51497,80.129436,Polar,South
273,63.252376,-131.050393,63.24184,-133.127432,-6.655032,-131.257827,-6.660047,-132.203111,Selenographic,Equatorial
274,-55.222825,144.310356,-55.248233,145.865933,-85.195756,140.873247,-85.212179,150.945268,Polar,South
275,-73.019191,-13.187820999999985,-73.021384,-10.654556000000014,-60.860168,169.015345,-60.863306,167.66482,Selenographic,Equatorial
276,-34.812533,-85.42466300000001,-34.801953,-86.148416,-4.493025,-85.03671800000001,-4.484869,-85.58666399999998,Selenographic,Equatorial
277,-87.597153,-51.45877999999999,-87.852112,-65.85515199999998,-59.568624,95.219994,-59.58728,96.422367,Polar,South
278,61.211365,57.933148,61.181849,56.348515,45.728316,58.38802,45.707985,57.242715,Selenographic,Equatorial
279,-23.41491,-104.053503,-23.401765,-104.916877,-55.412656,-102.84498500000001,-55.407266,-104.182523,Selenographic,Equatorial
280,63.041004,-92.77685400000001,62.966804,-94.67862500000001,33.220752,-92.98062599999997,33.14418,-94.02457199999998,Selenographic,Equatorial
281,-57.644596,-173.696756,-57.641398,-172.250774,-87.460973,179.416771,-87.452256,-164.454071,Polar,South
282,62.957159,74.668168,62.984289,72.741962,33.066013,75.66071,33.11908,74.561131,Selenographic,Equatorial
283,59.598315,-161.880472,59.59057,-163.504984,19.558531,-162.884878,19.543446,-163.790682,Selenographic,Equatorial
284,31.178719,-108.843175,31.170341,-109.748851,-28.727692,-108.399606,-28.734951,-109.227708,Selenographic,Equatorial
285,44.820735,104.409527,44.814638,105.38988,68.670403,104.481709,68.656349,106.513267,Selenographic,Equatorial
286,59.448404,78.357751,59.513221,76.648869,29.394143,78.305923,29.462015,77.255649,Selenographic,Equatorial
287,44.742935,-143.409446,44.746538,-142.549524,68.727033,-144.13293,68.732335,-142.354012,Selenographic,Equatorial
288,44.701477,93.66486,44.694019,94.639209,68.586001,93.870514,68.56895,95.916684,Selenographic,Equatorial
289,-1.545809,179.27826,-1.549209,179.866679,27.768227,179.261984,27.764565,179.978518,Selenographic,Equatorial
290,-33.420117,-85.35065800000001,-33.408695,-86.14043900000001,-3.209835,-84.97269899999998,-3.199708,-85.58156300000002,Selenographic,Equatorial
291,-28.980458,-80.17282999999998,-28.997645,-80.94893100000002,-60.910749,-78.59403500000002,-60.938601,-79.95692500000001,Selenographic,Equatorial
292,61.059912,114.158949,61.028826,112.573003,31.102872,114.894067,31.088382,113.970495,Selenographic,Equatorial
293,44.736663,91.49336,44.728327,92.465702,68.831201,91.70645,68.813106,93.774218,Selenographic,Equatorial
294,-62.887111,177.675527,-62.894004,176.190952,-2.801739,176.871029,-2.808031,176.269991,Selenographic,Equatorial
295,-22.673728,-34.055710999999974,-22.672009,-34.836584000000016,7.566729,-34.093823999999984,7.568218,-34.775307999999995,Selenographic,Equatorial
296,-55.370515,103.671031,-55.344823,105.177265,-85.569081,109.598485,-85.399471,119.844081,Polar,South
297,-61.519168,-89.371892,-61.496971,-90.70757600000002,-19.745228,-88.48155100000002,-19.736127,-89.06131499999998,Selenographic,Equatorial
298,62.472867,-167.348117,62.475559,-165.806447,32.791578,-167.033179,32.793647,-166.126351,Selenographic,Equatorial
299,-26.826427,65.481638,-26.843739,64.462359,-58.853356,66.736685,-58.879982,65.045028,Selenographic,Equatorial
300,61.244522,25.295866,61.252326,23.697533,16.344016,24.299596,16.347447,23.437816,Selenographic,Equatorial
301,61.195138,146.099957,61.199236,144.689985,11.221598,145.299401,11.223486,144.556852,Selenographic,Equatorial
302,-76.141344,-13.511410000000012,-76.144884,-10.426803000000007,-58.083707,168.939593,-58.08602,167.697508,Selenographic,Equatorial
303,3.059286,-145.862084,3.062649,-146.708173,-27.085399,-146.011838,-27.081468,-146.893303,Selenographic,Equatorial
304,-72.35906,141.84104,-72.358824,144.742792,-84.566602,140.898077,-84.515626,149.919331,Polar,South
305,32.305004,95.120547,32.287679,93.980792,-1.487529,95.40651,-1.502535,94.424657,Selenographic,Equatorial
306,-74.539475,123.660911,-74.515169,126.309495,-59.587269,-57.194852000000026,-59.576418,-58.495997999999986,Selenographic,Equatorial
307,-29.118973,132.315842,-29.125435,131.458868,-61.139982,133.183938,-61.15464,131.654017,Selenographic,Equatorial
308,61.463736,82.99702,61.482809,84.439846,-28.481293,84.838285,-28.47064,85.666039,Selenographic,Equatorial
309,46.141404,-116.251237,46.130527,-115.299801,70.131491,-116.114837,70.112106,-114.064582,Selenographic,Equatorial
310,-76.072312,-140.35032,-76.05731,-137.357746,-58.102018,40.052143,-58.096587,38.817127,Selenographic,Equatorial
311,-0.422148,-177.416818,-0.396697,-176.89047,29.106749,-177.4636,29.13481,-176.816365,Selenographic,Equatorial
312,-1.114309,125.014761,-1.119932,125.585694,30.712566,125.274165,30.705031,125.998015,Selenographic,Equatorial
313,28.320862,83.234955,28.300379,82.123718,-0.951618,83.488218,-0.97072,82.491211,Selenographic,Equatorial
314,-74.087581,57.936473,-74.059196,60.708784,-59.958271,-123.13153399999999,-59.946116,-124.430901,Selenographic,Equatorial
315,29.716508,94.994325,29.731665,95.871474,-60.23551,96.211522,-60.20866,97.803374,Selenographic,Equatorial
316,59.442247,25.306255,59.450914,23.62308,14.404221,24.336636,14.408352,23.385896,Selenographic,Equatorial
317,44.84493,76.310969,44.837857,77.260105,68.504431,76.450904,68.488356,78.453003,Selenographic,Equatorial
318,43.173061,120.310235,43.170326,121.353783,67.138572,120.006324,67.132265,122.078162,Selenographic,Equatorial
319,-62.906289,-141.626098,-62.903684,-143.161977,-2.617251,-141.805041,-2.616556,-142.363773,Selenographic,Equatorial
320,0.018875,153.068863,0.019321,153.632219,29.447087,152.99009,29.447214,153.708811,Selenographic,Equatorial
321,61.497021,80.819873,61.517241,82.263302,-28.407352,82.701015,-28.395249,83.526452,Selenographic,Equatorial
322,-63.285224,174.588015,-63.278101,176.296404,-83.499001,172.9845,-83.483206,179.392965,Polar,South
323,-87.748121,-32.477554999999995,-87.895998,-51.10600899999997,-63.672939,124.828928,-63.684028,126.36958,Polar,South
324,-43.856347,79.730136,-43.938348,80.774806,40.060344,83.379124,40.009614,84.362257,Selenographic,Equatorial
325,-27.362403,132.329488,-27.368693,131.3943,-59.405917,133.098289,-59.41883,131.488789,Selenographic,Equatorial
326,44.804139,130.795537,44.807055,131.769339,68.794951,130.001085,68.800119,132.019187,Selenographic,Equatorial
327,-76.155283,28.898704,-76.156743,32.339441,-58.111564,-148.666231,-58.112877,-150.01186,Selenographic,Equatorial
328,-76.207475,129.340322,-76.175232,133.446966,-75.112428,-50.29021499999999,-75.086638,-53.84753499999999,Polar,South
329,-31.51208,68.985229,-31.526112,69.849313,-6.32986,69.498899,-6.340601,70.235295,Selenographic,Equatorial
330,63.459913,-98.526767,63.380843,-100.643147,35.368603,-98.84298000000001,35.28329,-100.04770400000001,Selenographic,Equatorial
331,-8.177554,123.697066,-8.17247,124.511823,-58.107007,123.705428,-58.097418,125.212354,Selenographic,Equatorial
332,-59.393677,94.125792,-59.362177,95.837744,-88.673333,121.285274,-88.127338,144.433081,Polar,South
333,-24.365476,-34.00992500000001,-24.363469,-34.88988599999999,5.979846,-34.063896,5.981285,-34.819241999999974,Selenographic,Equatorial
334,-31.429304,-89.71773100000001,-31.420129,-90.40061700000001,28.4778,-88.84183999999999,28.486555,-89.456547,Selenographic,Equatorial
335,-30.762077,-162.276094,-30.762601,-163.272965,-62.614922,-161.97088,-62.614455,-163.74904,Selenographic,Equatorial
336,43.25211,-162.220953,43.257489,-161.235935,66.908166,-163.524001,66.922431,-161.590865,Selenographic,Equatorial
337,-79.716691,103.901884,-79.771915,107.891149,-45.731577,108.922704,-45.744661,109.93555,Polar,South
338,-30.945687,170.067153,-30.970172,169.056304,-62.832425,170.617544,-62.859196,168.771456,Selenographic,Equatorial
339,-28.960112,-162.343589,-28.959616,-163.22275,-60.894302,-162.115626,-60.892953,-163.626047,Selenographic,Equatorial
340,2.955956,-71.64252199999999,2.965324,-70.81361600000002,-57.204187,-71.11232999999999,-57.188906,-69.751511,Selenographic,Equatorial
341,11.397598,71.471794,11.409174,72.290975,-26.033034,71.777624,-26.020581,72.676283,Selenographic,Equatorial
342,-89.766074,113.608991,-89.068733,138.393877,-59.638893,-124.171614,-59.627098,-125.455041,Polar,South
343,0.934689,179.285572,0.924742,179.872668,30.448558,179.262703,30.437427,179.99659,Selenographic,Equatorial
344,-60.05966,178.661216,-60.062395,177.307101,-0.229125,177.971838,-0.231855,177.372786,Selenographic,Equatorial
345,43.076291,93.600449,43.060965,94.652379,66.830933,93.744375,66.805505,95.851939,Selenographic,Equatorial
346,0.01937,-177.688004,0.004665,-177.077356,32.121347,-177.770527,32.107527,-176.989284,Selenographic,Equatorial
347,61.396342,-88.245814,61.373686,-89.97706799999997,1.437375,-87.62647900000002,1.425919,-88.46248300000002,Selenographic,Equatorial
348,-0.917373,132.242715,-0.913769,131.634771,28.615839,132.528161,28.61958,131.805681,Selenographic,Equatorial
349,-61.374039,-61.656889999999976,-61.360172,-63.01246900000001,-16.373807,-61.197888999999975,-16.369119,-61.79597100000001,Selenographic,Equatorial
350,43.214346,144.401261,43.219604,145.493107,66.7823,143.220135,66.794934,145.358863,Selenographic,Equatorial
351,51.370039,153.606239,51.365987,154.748822,-28.448508,152.991768,-28.451684,153.908952,Selenographic,Equatorial
352,-89.356464,138.738119,-88.722205,158.359205,-60.151629,-94.67665599999998,-60.132492,-95.98721,Polar,South
353,-28.744745,-178.033712,-28.731512,-178.951598,-58.684657,-178.610349,-58.660079,179.899844,Selenographic,Equatorial
354,-52.284787,107.495039,-52.915954,70.029616,-63.707782,115.871022,-64.564099,62.69475,Selenographic,Equatorial
355,-57.481456,64.004176,-57.459678,65.521339,-87.514174,72.709228,-87.282197,88.875834,Polar,South
356,44.913294,143.362208,44.921431,144.368361,68.597815,142.115626,68.613539,144.184887,Selenographic,Equatorial
357,-86.115151,-40.890368000000024,-86.208249,-52.767471,-65.274622,124.62994,-65.287851,126.442822,Polar,South
358,-61.813184,-113.94085000000001,-61.795203,-115.24721,-1.773775,-113.144417,-1.767062,-113.62632300000001,Selenographic,Equatorial
359,-73.598715,-98.95846899999998,-73.557512,-96.36009899999999,-60.465221,78.351301,-60.44476,76.947469,Polar,South
360,2.250515,-178.594295,2.257503,-178.003153,30.471279,-178.617955,30.482277,-177.884526,Selenographic,Equatorial
361,44.73679,91.491296,44.728247,92.464594,68.758485,91.700909,68.740411,93.763352,Selenographic,Equatorial
362,46.423857,160.46739,46.434562,161.571088,70.281652,158.913361,70.303261,161.311109,Selenographic,Equatorial
363,1.371844,-134.405607,1.352916,-135.173409,-28.714216,-133.86009,-28.708047,-134.680257,Selenographic,Equatorial
364,31.618658,-112.69912400000001,31.608714,-113.71770699999999,-8.305468,-112.54255900000001,-8.314175,-113.388531,Selenographic,Equatorial
365,-31.01577,-92.00432899999998,-31.152189,-92.88252599999998,-62.616968,-90.97213299999999,-62.737445,-92.55262900000002,Selenographic,Equatorial
366,-61.476644,-169.116404,-61.481244,-170.374219,-1.599994,-169.969056,-1.602417,-170.493211,Selenographic,Equatorial
367,62.879583,8.502979,62.869953,10.277918,34.197669,8.366297,34.193279,9.384651,Selenographic,Equatorial
368,63.013738,37.742269,63.01236,35.895256,20.106718,37.196672,20.105272,36.222981,Selenographic,Equatorial
369,1.430294,154.404064,1.393523,155.170539,-28.506062,154.068377,-28.546012,154.96984,Selenographic,Equatorial
370,-59.116264,-22.86406599999998,-59.116724,-21.507375000000025,-79.932969,-24.044291999999984,-79.931998,-20.221217000000024,Polar,South
371,-59.716602,175.714066,-59.709974,177.256639,-79.886731,174.816872,-79.874842,179.007423,Polar,South
372,-63.099134,-167.585893,-63.108672,-169.10324,-2.997829,-168.774505,-2.999196,-169.374517,Selenographic,Equatorial
373,45.205144,-60.650014,45.195078,-61.91436900000002,41.83785,-60.64649600000001,41.828247,-61.844565999999986,Selenographic,Equatorial
374,-1.553197,-174.581604,-1.551664,-173.912861,59.354584,-175.318848,59.35775,-173.968046,Selenographic,Equatorial
375,61.37145,-135.854675,61.364863,-137.43948,-28.589493,-136.058176,-28.592441,-136.872098,Selenographic,Equatorial
376,1.61617,74.499957,1.652693,75.151652,31.306607,74.97313,31.339806,75.751709,Selenographic,Equatorial
377,0.851513,-139.690961,0.844995,-139.144658,30.307758,-139.512074,30.300411,-138.856893,Selenographic,Equatorial
378,43.150923,-89.102081,43.139566,-88.11730599999999,67.047662,-88.76060000000001,67.026295,-86.852015,Selenographic,Equatorial
379,-55.85319,-175.765074,-55.848853,-174.282893,-85.918073,-179.032015,-85.894927,-168.316258,Polar,South
380,29.732128,98.229339,29.738865,99.104074,-60.117968,93.688644,-60.178098,95.26042,Selenographic,Equatorial
381,46.434957,105.437121,46.437148,106.555211,70.244953,105.443293,70.238087,107.863025,Selenographic,Equatorial
382,-75.984222,152.372673,-75.992508,155.764781,-58.15144,-24.487765000000024,-58.155956,-25.95286299999998,Selenographic,Equatorial
